date,category,region,units,price,revenue
2025-05-07,Home,EMEA,18,15.73,283.14
2025-05-07,Apparel,AMER,9,20.06,180.54
2025-05-07,Sports,AMER,5,30.73,153.65
2025-05-07,Gadgets,EMEA,6,30.94,185.64
2025-05-07,Sports,AMER,2,19.62,39.24
2025-05-07,Sports,AMER,12,27.39,328.68
2025-05-07,Home,AMER,1,32.31,32.31
2025-05-07,Sports,APAC,1,29.54,29.54
2025-05-07,Home,AMER,15,34.15,512.25
2025-05-07,Apparel,EMEA,2,49.11,98.22
2025-05-07,Home,AMER,12,32.94,395.28
2025-05-07,Food,AMER,14,35.43,496.02
2025-05-07,Apparel,APAC,15,20.24,303.6
2025-05-07,Gadgets,EMEA,22,38.45,845.9
2025-05-07,Food,AMER,4,35.68,142.72
2025-05-07,Gadgets,APAC,3,31.22,93.66
2025-05-08,Home,AMER,1,26.73,26.73
2025-05-08,Sports,APAC,33,32.01,1056.33
2025-05-08,Sports,APAC,1,24.38,24.38
2025-05-08,Sports,EMEA,3,29.01,87.03
2025-05-08,Home,EMEA,2,31.76,63.52
2025-05-08,Sports,APAC,8,25.55,204.4
2025-05-08,Food,APAC,8,35.78,286.24
2025-05-08,Home,EMEA,7,41.28,288.96
2025-05-08,Gadgets,EMEA,3,48.26,144.78
2025-05-08,Food,APAC,1,28.92,28.92
2025-05-08,Sports,APAC,6,25.42,152.52
2025-05-08,Home,EMEA,21,13.79,289.59
2025-05-08,Apparel,AMER,11,45.66,502.26
2025-05-08,Gadgets,EMEA,18,24.02,432.36
2025-05-08,Sports,AMER,15,16.03,240.45
2025-05-08,Home,EMEA,6,27.37,164.22
2025-05-08,Home,EMEA,2,48.01,96.02
2025-05-08,Home,AMER,16,30.34,485.44
2025-05-08,Sports,APAC,5,43.18,215.9
2025-05-08,Apparel,APAC,74,39.95,2956.3
2025-05-08,Apparel,APAC,3,19.64,58.92
2025-05-08,Food,AMER,1,21.2,21.2
2025-05-09,Gadgets,AMER,41,34.1,1398.1
2025-05-09,Apparel,EMEA,30,10.79,323.7
2025-05-09,Sports,APAC,1,27.68,27.68
2025-05-09,Sports,AMER,1,30.18,30.18
2025-05-09,Home,APAC,1,26.27,26.27
2025-05-09,Food,EMEA,4,34.09,136.36
2025-05-09,Apparel,AMER,8,39.12,312.96
2025-05-09,Home,EMEA,9,20.47,184.23
2025-05-09,Apparel,APAC,1,25.78,25.78
2025-05-09,Gadgets,EMEA,26,30.11,782.86
2025-05-09,Home,APAC,8,28.05,224.4
2025-05-09,Apparel,EMEA,2,27.16,54.32
2025-05-09,Home,AMER,20,22.48,449.6
2025-05-09,Sports,EMEA,6,38.75,232.5
2025-05-09,Food,EMEA,6,21.8,130.8
2025-05-09,Home,AMER,11,49.28,542.08
2025-05-09,Food,AMER,2,39.83,79.66
2025-05-09,Home,APAC,8,35.02,280.16
2025-05-09,Gadgets,APAC,9,34.69,312.21
2025-05-09,Apparel,AMER,6,28.02,168.12
2025-05-09,Home,EMEA,2,36.62,73.24
2025-05-09,Apparel,APAC,9,30.96,278.64
2025-05-09,Sports,EMEA,7,44.52,311.64
2025-05-09,Gadgets,APAC,16,13.63,218.08
2025-05-09,Apparel,APAC,4,25.69,102.76
2025-05-09,Home,AMER,3,21.24,63.72
2025-05-09,Gadgets,EMEA,4,33.35,133.4
2025-05-09,Food,EMEA,4,32.29,129.16
2025-05-09,Gadgets,APAC,2,25.91,51.82
2025-05-09,Home,AMER,5,25.6,128.0
2025-05-09,Sports,APAC,1,38.58,38.58
2025-05-09,Apparel,APAC,11,28.04,308.44
2025-05-09,Food,EMEA,17,39.1,664.7
2025-05-10,Apparel,AMER,37,40.21,1487.77
2025-05-10,Food,EMEA,1,36.11,36.11
2025-05-10,Gadgets,AMER,3,26.5,79.5
2025-05-10,Apparel,EMEA,6,26.21,157.26
2025-05-10,Sports,APAC,1,34.34,34.34
2025-05-10,Apparel,APAC,13,37.9,492.7
2025-05-10,Sports,APAC,4,29.75,119.0
2025-05-10,Sports,AMER,5,13.27,66.35
2025-05-10,Gadgets,AMER,9,31.5,283.5
2025-05-10,Gadgets,APAC,17,24.83,422.11
2025-05-10,Food,APAC,8,34.48,275.84
2025-05-10,Food,AMER,16,21.14,338.24
2025-05-10,Gadgets,APAC,12,23.5,282.0
2025-05-10,Apparel,AMER,8,24.77,198.16
2025-05-10,Food,AMER,8,38.79,310.32
2025-05-10,Food,AMER,1,35.8,35.8
2025-05-10,Food,APAC,1,27.63,27.63
2025-05-10,Home,AMER,2,24.77,49.54
2025-05-10,Food,AMER,2,38.62,77.24
2025-05-10,Apparel,AMER,2,32.33,64.66
2025-05-10,Sports,APAC,13,27.95,363.35
2025-05-10,Apparel,EMEA,1,34.46,34.46
2025-05-10,Sports,APAC,17,24.49,416.33
2025-05-10,Apparel,AMER,1,25.17,25.17
2025-05-10,Home,EMEA,12,32.53,390.36
2025-05-10,Home,EMEA,26,27.13,705.38
2025-05-10,Sports,AMER,14,21.11,295.54
2025-05-10,Food,EMEA,2,19.91,39.82
2025-05-10,Apparel,EMEA,8,25.96,207.68
2025-05-10,Gadgets,EMEA,4,21.49,85.96
2025-05-10,Sports,APAC,5,42.59,212.95
2025-05-10,Sports,AMER,28,39.76,1113.28
2025-05-10,Food,EMEA,7,34.65,242.55
2025-05-10,Food,APAC,18,25.55,459.9
2025-05-10,Food,EMEA,4,21.28,85.12
2025-05-10,Gadgets,APAC,3,23.34,70.02
2025-05-10,Apparel,AMER,22,33.65,740.3
2025-05-10,Food,EMEA,2,33.72,67.44
2025-05-10,Food,AMER,2,22.56,45.12
2025-05-11,Apparel,APAC,4,34.62,138.48
2025-05-11,Sports,AMER,5,31.63,158.15
2025-05-11,Food,EMEA,7,23.99,167.93
2025-05-11,Gadgets,AMER,5,24.88,124.4
2025-05-11,Food,EMEA,11,30.37,334.07
2025-05-11,Gadgets,EMEA,1,26.72,26.72
2025-05-11,Sports,EMEA,21,25.18,528.78
2025-05-11,Food,EMEA,1,13.12,13.12
2025-05-11,Food,EMEA,24,43.55,1045.2
2025-05-11,Gadgets,EMEA,15,23.05,345.75
2025-05-11,Apparel,AMER,11,30.61,336.71
2025-05-11,Gadgets,AMER,4,32.55,130.2
2025-05-11,Sports,EMEA,18,50.92,916.56
2025-05-11,Gadgets,AMER,5,43.34,216.7
2025-05-11,Sports,AMER,5,31.31,156.55
2025-05-11,Food,AMER,30,19.1,573.0
2025-05-11,Apparel,AMER,3,33.5,100.5
2025-05-11,Home,EMEA,3,20.32,60.96
2025-05-11,Gadgets,EMEA,8,26.96,215.68
2025-05-11,Sports,EMEA,6,22.98,137.88
2025-05-11,Home,AMER,3,19.3,57.9
2025-05-11,Sports,EMEA,1,46.74,46.74
2025-05-11,Sports,APAC,1,21.07,21.07
2025-05-11,Sports,EMEA,2,22.24,44.48
2025-05-11,Apparel,EMEA,8,28.16,225.28
2025-05-12,Food,AMER,3,40.92,122.76
2025-05-12,Sports,APAC,10,36.07,360.7
2025-05-12,Home,AMER,7,30.08,210.56
2025-05-12,Home,AMER,4,33.33,133.32
2025-05-12,Apparel,APAC,13,18.25,237.25
2025-05-12,Food,APAC,2,24.45,48.9
2025-05-12,Gadgets,AMER,10,31.08,310.8
2025-05-12,Food,APAC,18,47.66,857.88
2025-05-12,Food,EMEA,5,30.17,150.85
2025-05-12,Sports,AMER,2,17.21,34.42
2025-05-12,Food,APAC,3,22.27,66.81
2025-05-12,Home,EMEA,11,38.63,424.93
2025-05-12,Gadgets,APAC,3,23.81,71.43
2025-05-12,Sports,AMER,18,34.05,612.9
2025-05-12,Sports,AMER,1,26.03,26.03
2025-05-12,Sports,APAC,14,32.73,458.22
2025-05-12,Gadgets,AMER,5,19.21,96.05
2025-05-12,Apparel,AMER,1,27.18,27.18
2025-05-12,Sports,APAC,19,45.52,864.88
2025-05-12,Sports,EMEA,5,36.08,180.4
2025-05-12,Sports,APAC,4,31.17,124.68
2025-05-13,Home,AMER,11,28.23,310.53
2025-05-13,Sports,EMEA,1,40.74,40.74
2025-05-13,Sports,EMEA,3,43.25,129.75
2025-05-13,Food,AMER,4,32.35,129.4
2025-05-13,Gadgets,APAC,9,30.75,276.75
2025-05-13,Sports,EMEA,20,13.6,272.0
2025-05-13,Food,AMER,7,16.0,112.0
2025-05-13,Apparel,EMEA,3,30.58,91.74
2025-05-13,Sports,AMER,2,53.06,106.12
2025-05-13,Apparel,EMEA,1,30.86,30.86
2025-05-13,Apparel,EMEA,15,21.47,322.05
2025-05-13,Sports,AMER,3,40.89,122.67
2025-05-13,Gadgets,AMER,11,48.42,532.62
2025-05-13,Food,EMEA,2,31.56,63.12
2025-05-13,Food,AMER,5,26.95,134.75
2025-05-13,Home,EMEA,8,36.47,291.76
2025-05-13,Apparel,AMER,23,21.08,484.84
2025-05-13,Home,APAC,9,32.67,294.03
2025-05-13,Apparel,APAC,3,32.27,96.81
2025-05-13,Apparel,EMEA,9,33.5,301.5
2025-05-14,Food,APAC,10,22.9,229.0
2025-05-14,Food,EMEA,38,36.91,1402.58
2025-05-14,Home,APAC,15,25.77,386.55
2025-05-14,Gadgets,APAC,23,22.5,517.5
2025-05-14,Sports,AMER,2,30.46,60.92
2025-05-14,Home,EMEA,1,29.95,29.95
2025-05-14,Apparel,AMER,6,33.14,198.84
2025-05-14,Sports,EMEA,2,42.64,85.28
2025-05-14,Home,AMER,7,18.35,128.45
2025-05-14,Gadgets,AMER,2,30.05,60.1
2025-05-14,Home,EMEA,6,44.9,269.4
2025-05-14,Gadgets,APAC,10,30.74,307.4
2025-05-14,Food,AMER,1,27.55,27.55
2025-05-14,Gadgets,AMER,3,31.51,94.53
2025-05-14,Sports,EMEA,4,33.65,134.6
2025-05-14,Home,AMER,21,31.12,653.52
2025-05-14,Gadgets,AMER,3,38.52,115.56
2025-05-14,Apparel,APAC,2,21.1,42.2
2025-05-14,Home,APAC,1,46.41,46.41
2025-05-14,Home,AMER,5,26.7,133.5
2025-05-14,Sports,AMER,7,38.65,270.55
2025-05-14,Apparel,APAC,1,28.73,28.73
2025-05-14,Home,AMER,1,27.0,27.0
2025-05-14,Apparel,APAC,10,28.01,280.1
2025-05-14,Gadgets,APAC,4,30.37,121.48
2025-05-14,Food,EMEA,22,11.04,242.88
2025-05-14,Sports,EMEA,4,28.45,113.8
2025-05-14,Gadgets,EMEA,17,24.18,411.06
2025-05-14,Sports,EMEA,3,32.05,96.15
2025-05-14,Apparel,AMER,9,21.68,195.12
2025-05-14,Apparel,EMEA,6,33.07,198.42
2025-05-15,Food,EMEA,2,26.48,52.96
2025-05-15,Sports,APAC,2,36.09,72.18
2025-05-15,Home,EMEA,3,36.63,109.89
2025-05-15,Food,EMEA,9,41.02,369.18
2025-05-15,Home,EMEA,8,45.51,364.08
2025-05-15,Gadgets,EMEA,25,35.24,881.0
2025-05-15,Gadgets,EMEA,20,22.51,450.2
2025-05-15,Home,EMEA,9,21.83,196.47
2025-05-15,Home,EMEA,22,43.48,956.56
2025-05-15,Apparel,EMEA,1,31.82,31.82
2025-05-15,Gadgets,APAC,1,25.63,25.63
2025-05-15,Apparel,EMEA,1,36.2,36.2
2025-05-15,Gadgets,APAC,2,33.58,67.16
2025-05-15,Sports,APAC,10,34.52,345.2
2025-05-15,Food,APAC,4,18.29,73.16
2025-05-15,Food,EMEA,2,43.07,86.14
2025-05-15,Home,AMER,7,28.61,200.27
2025-05-15,Home,APAC,51,41.1,2096.1
2025-05-15,Apparel,AMER,1,29.26,29.26
2025-05-15,Home,APAC,6,34.07,204.42
2025-05-15,Sports,EMEA,1,24.98,24.98
2025-05-15,Apparel,AMER,2,36.01,72.02
2025-05-16,Food,EMEA,7,37.41,261.87
2025-05-16,Home,EMEA,14,32.21,450.94
2025-05-16,Food,AMER,7,31.58,221.06
2025-05-16,Sports,EMEA,5,29.47,147.35
2025-05-16,Food,APAC,13,18.78,244.14
2025-05-16,Food,AMER,2,39.04,78.08
2025-05-16,Food,EMEA,6,30.81,184.86
2025-05-16,Apparel,AMER,2,35.75,71.5
2025-05-16,Sports,EMEA,5,25.78,128.9
2025-05-16,Gadgets,AMER,6,11.8,70.8
2025-05-16,Home,AMER,20,40.55,811.0
2025-05-16,Home,EMEA,27,40.98,1106.46
2025-05-16,Gadgets,AMER,10,26.63,266.3
2025-05-16,Food,APAC,3,24.73,74.19
2025-05-16,Home,EMEA,7,36.67,256.69
2025-05-16,Food,APAC,8,30.32,242.56
2025-05-16,Home,EMEA,13,31.05,403.65
2025-05-16,Home,AMER,6,37.84,227.04
2025-05-16,Gadgets,APAC,2,33.51,67.02
2025-05-16,Home,EMEA,1,40.34,40.34
2025-05-16,Gadgets,EMEA,8,24.19,193.52
2025-05-16,Apparel,AMER,4,25.45,101.8
2025-05-17,Food,AMER,5,22.9,114.5
2025-05-17,Gadgets,EMEA,1,24.95,24.95
2025-05-17,Gadgets,APAC,4,41.93,167.72
2025-05-17,Food,EMEA,4,36.23,144.92
2025-05-17,Sports,EMEA,27,21.37,576.99
2025-05-17,Home,APAC,4,13.55,54.2
2025-05-17,Apparel,EMEA,1,35.03,35.03
2025-05-17,Food,APAC,10,32.67,326.7
2025-05-17,Home,APAC,3,27.2,81.6
2025-05-17,Home,APAC,6,20.89,125.34
2025-05-17,Sports,AMER,18,41.59,748.62
2025-05-17,Gadgets,EMEA,1,13.73,13.73
2025-05-17,Apparel,AMER,4,34.65,138.6
2025-05-17,Gadgets,APAC,2,29.33,58.66
2025-05-17,Apparel,EMEA,12,36.82,441.84
2025-05-17,Gadgets,AMER,4,19.88,79.52
2025-05-17,Home,AMER,2,19.95,39.9
2025-05-17,Apparel,EMEA,36,30.46,1096.56
2025-05-17,Gadgets,EMEA,6,31.96,191.76
2025-05-17,Food,EMEA,21,40.66,853.86
2025-05-17,Gadgets,AMER,8,25.08,200.64
2025-05-18,Sports,AMER,1,28.7,28.7
2025-05-18,Home,APAC,2,38.8,77.6
2025-05-18,Home,EMEA,13,36.14,469.82
2025-05-18,Gadgets,APAC,15,25.83,387.45
2025-05-18,Food,EMEA,15,31.62,474.3
2025-05-18,Sports,APAC,10,28.57,285.7
2025-05-18,Gadgets,AMER,19,34.19,649.61
2025-05-18,Food,APAC,2,36.42,72.84
2025-05-18,Food,APAC,2,15.85,31.7
2025-05-18,Home,EMEA,5,33.38,166.9
2025-05-18,Gadgets,APAC,6,27.08,162.48
2025-05-18,Apparel,AMER,13,27.82,361.66
2025-05-18,Sports,APAC,5,27.71,138.55
2025-05-18,Home,EMEA,12,32.31,387.72
2025-05-18,Gadgets,EMEA,18,38.71,696.78
2025-05-18,Home,AMER,2,21.06,42.12
2025-05-18,Sports,EMEA,6,18.92,113.52
2025-05-18,Home,APAC,2,20.99,41.98
2025-05-18,Food,AMER,22,45.97,1011.34
2025-05-18,Sports,EMEA,3,39.3,117.9
2025-05-18,Gadgets,APAC,31,42.37,1313.47
2025-05-18,Gadgets,APAC,4,35.2,140.8
2025-05-18,Home,AMER,10,30.31,303.1
2025-05-18,Sports,APAC,5,20.07,100.35
2025-05-18,Gadgets,EMEA,6,25.11,150.66
2025-05-18,Apparel,AMER,7,15.29,107.03
2025-05-18,Apparel,APAC,7,24.53,171.71
2025-05-18,Apparel,APAC,7,25.25,176.75
2025-05-18,Sports,APAC,4,40.4,161.6
2025-05-18,Food,APAC,12,17.24,206.88
2025-05-18,Sports,AMER,6,31.03,186.18
2025-05-18,Sports,AMER,9,28.97,260.73
2025-05-18,Sports,EMEA,1,23.5,23.5
2025-05-19,Apparel,AMER,16,28.12,449.92
2025-05-19,Apparel,AMER,21,44.54,935.34
2025-05-19,Gadgets,EMEA,4,32.77,131.08
2025-05-19,Food,AMER,8,37.48,299.84
2025-05-19,Gadgets,EMEA,4,28.46,113.84
2025-05-19,Apparel,APAC,15,25.04,375.6
2025-05-19,Home,APAC,17,40.58,689.86
2025-05-19,Gadgets,AMER,18,27.72,498.96
2025-05-19,Sports,EMEA,4,43.94,175.76
2025-05-19,Sports,APAC,8,37.94,303.52
2025-05-19,Home,APAC,2,26.76,53.52
2025-05-19,Sports,EMEA,10,42.4,424.0
2025-05-19,Sports,APAC,5,53.46,267.3
2025-05-19,Home,EMEA,2,31.16,62.32
2025-05-19,Apparel,EMEA,10,20.48,204.8
2025-05-19,Sports,AMER,11,39.15,430.65
2025-05-19,Apparel,EMEA,6,40.9,245.4
2025-05-19,Food,APAC,1,28.44,28.44
2025-05-19,Sports,AMER,21,25.69,539.49
2025-05-19,Sports,APAC,21,30.38,637.98
2025-05-19,Apparel,APAC,2,37.07,74.14
2025-05-20,Apparel,AMER,4,28.61,114.44
2025-05-20,Food,AMER,2,20.39,40.78
2025-05-20,Apparel,APAC,1,24.75,24.75
2025-05-20,Sports,AMER,3,29.7,89.1
2025-05-20,Gadgets,EMEA,5,37.59,187.95
2025-05-20,Sports,APAC,2,32.76,65.52
2025-05-20,Sports,APAC,1,24.75,24.75
2025-05-20,Gadgets,AMER,9,31.19,280.71
2025-05-20,Apparel,AMER,3,23.67,71.01
2025-05-20,Home,EMEA,1,35.05,35.05
2025-05-20,Food,EMEA,2,35.36,70.72
2025-05-20,Gadgets,AMER,7,38.23,267.61
2025-05-20,Food,AMER,11,23.19,255.09
2025-05-20,Apparel,APAC,7,19.42,135.94
2025-05-20,Home,APAC,5,38.65,193.25
2025-05-20,Sports,EMEA,14,9.94,139.16
2025-05-20,Food,AMER,5,37.8,189.0
2025-05-20,Food,AMER,18,17.11,307.98
2025-05-20,Food,APAC,1,18.7,18.7
2025-05-20,Sports,EMEA,2,29.42,58.84
2025-05-20,Gadgets,AMER,19,33.73,640.87
2025-05-20,Sports,EMEA,5,22.07,110.35
2025-05-20,Gadgets,AMER,7,43.18,302.26
2025-05-20,Food,APAC,1,39.62,39.62
2025-05-20,Food,APAC,12,36.31,435.72
2025-05-20,Home,APAC,5,22.63,113.15
2025-05-20,Sports,APAC,4,15.01,60.04
2025-05-20,Apparel,APAC,10,28.6,286.0
2025-05-20,Sports,AMER,7,30.64,214.48
2025-05-20,Home,EMEA,8,26.99,215.92
2025-05-20,Home,APAC,2,25.24,50.48
2025-05-20,Gadgets,EMEA,20,37.39,747.8
2025-05-20,Food,AMER,8,48.73,389.84
2025-05-21,Gadgets,AMER,7,22.97,160.79
2025-05-21,Gadgets,AMER,3,19.45,58.35
2025-05-21,Home,EMEA,10,37.57,375.7
2025-05-21,Gadgets,APAC,3,28.06,84.18
2025-05-21,Apparel,AMER,1,22.2,22.2
2025-05-21,Home,EMEA,8,23.49,187.92
2025-05-21,Gadgets,AMER,1,30.66,30.66
2025-05-21,Sports,APAC,9,39.02,351.18
2025-05-21,Home,APAC,18,38.08,685.44
2025-05-21,Home,APAC,3,33.46,100.38
2025-05-21,Sports,EMEA,2,42.1,84.2
2025-05-21,Home,EMEA,6,19.25,115.5
2025-05-21,Apparel,AMER,24,23.9,573.6
2025-05-21,Apparel,EMEA,20,27.1,542.0
2025-05-21,Food,AMER,9,46.32,416.88
2025-05-21,Sports,AMER,1,29.49,29.49
2025-05-21,Sports,AMER,4,25.55,102.2
2025-05-21,Home,AMER,20,33.67,673.4
2025-05-21,Sports,AMER,1,37.6,37.6
2025-05-21,Gadgets,EMEA,18,39.83,716.94
2025-05-21,Home,EMEA,11,38.22,420.42
2025-05-21,Sports,EMEA,4,28.46,113.84
2025-05-22,Home,EMEA,3,27.78,83.34
2025-05-22,Food,EMEA,1,41.06,41.06
2025-05-22,Home,AMER,11,36.02,396.22
2025-05-22,Gadgets,AMER,13,20.04,260.52
2025-05-22,Apparel,AMER,3,23.48,70.44
2025-05-22,Apparel,AMER,10,34.22,342.2
2025-05-22,Apparel,AMER,10,19.39,193.9
2025-05-22,Gadgets,APAC,9,39.13,352.17
2025-05-22,Home,EMEA,1,33.33,33.33
2025-05-22,Sports,AMER,2,35.96,71.92
2025-05-22,Food,EMEA,4,16.11,64.44
2025-05-22,Sports,APAC,11,23.24,255.64
2025-05-22,Gadgets,AMER,3,41.8,125.4
2025-05-22,Gadgets,EMEA,9,33.83,304.47
2025-05-22,Sports,APAC,3,33.84,101.52
2025-05-22,Food,APAC,16,16.74,267.84
2025-05-22,Food,AMER,7,29.8,208.6
2025-05-22,Home,APAC,6,35.5,213.0
2025-05-22,Sports,APAC,1,30.89,30.89
2025-05-22,Home,AMER,11,25.57,281.27
2025-05-22,Apparel,APAC,2,33.28,66.56
2025-05-22,Apparel,EMEA,2,28.39,56.78
2025-05-22,Home,EMEA,16,32.17,514.72
2025-05-22,Food,EMEA,6,17.7,106.2
2025-05-22,Sports,EMEA,30,34.32,1029.6
2025-05-22,Apparel,AMER,1,28.95,28.95
2025-05-22,Home,EMEA,5,38.4,192.0
2025-05-22,Apparel,EMEA,4,36.82,147.28
2025-05-23,Gadgets,AMER,4,32.21,128.84
2025-05-23,Home,APAC,4,8.57,34.28
2025-05-23,Gadgets,APAC,4,28.24,112.96
2025-05-23,Home,EMEA,8,43.62,348.96
2025-05-23,Food,EMEA,10,29.11,291.1
2025-05-23,Sports,APAC,2,29.72,59.44
2025-05-23,Apparel,EMEA,2,30.55,61.1
2025-05-23,Food,APAC,8,23.38,187.04
2025-05-23,Apparel,AMER,12,23.46,281.52
2025-05-23,Sports,APAC,8,22.33,178.64
2025-05-23,Sports,APAC,8,28.83,230.64
2025-05-23,Food,APAC,3,40.12,120.36
2025-05-23,Food,APAC,3,12.35,37.05
2025-05-23,Gadgets,EMEA,1,29.46,29.46
2025-05-23,Apparel,AMER,2,15.08,30.16
2025-05-23,Food,APAC,30,38.68,1160.4
2025-05-23,Apparel,AMER,11,13.94,153.34
2025-05-23,Home,APAC,8,26.47,211.76
2025-05-23,Apparel,EMEA,10,24.79,247.9
2025-05-23,Sports,APAC,12,19.93,239.16
2025-05-23,Gadgets,AMER,14,20.76,290.64
2025-05-23,Apparel,EMEA,32,31.69,1014.08
2025-05-23,Apparel,EMEA,2,33.36,66.72
2025-05-23,Food,APAC,5,23.77,118.85
2025-05-23,Apparel,AMER,8,36.89,295.12
2025-05-23,Apparel,EMEA,22,45.15,993.3
2025-05-23,Food,EMEA,4,30.77,123.08
2025-05-23,Gadgets,EMEA,4,33.38,133.52
2025-05-23,Food,EMEA,6,42.6,255.6
2025-05-23,Home,APAC,5,30.5,152.5
2025-05-23,Apparel,EMEA,1,33.81,33.81
2025-05-23,Home,APAC,11,33.1,364.1
2025-05-23,Gadgets,AMER,1,31.84,31.84
2025-05-23,Apparel,EMEA,7,24.95,174.65
2025-05-23,Home,EMEA,4,25.27,101.08
2025-05-23,Gadgets,AMER,4,31.66,126.64
2025-05-23,Food,APAC,13,18.43,239.59
2025-05-23,Food,APAC,28,45.33,1269.24
2025-05-24,Gadgets,AMER,6,29.08,174.48
2025-05-24,Home,AMER,3,28.96,86.88
2025-05-24,Sports,APAC,14,24.17,338.38
2025-05-24,Sports,AMER,4,31.53,126.12
2025-05-24,Sports,EMEA,11,20.7,227.7
2025-05-24,Home,AMER,2,41.97,83.94
2025-05-24,Apparel,EMEA,4,32.96,131.84
2025-05-24,Apparel,APAC,1,38.69,38.69
2025-05-24,Gadgets,EMEA,27,26.09,704.43
2025-05-24,Apparel,APAC,7,34.7,242.9
2025-05-24,Sports,EMEA,4,31.32,125.28
2025-05-24,Home,EMEA,8,27.32,218.56
2025-05-24,Home,EMEA,5,36.54,182.7
2025-05-24,Food,EMEA,4,23.93,95.72
2025-05-24,Apparel,APAC,10,26.36,263.6
2025-05-24,Apparel,EMEA,14,30.88,432.32
2025-05-24,Apparel,AMER,32,38.57,1234.24
2025-05-24,Food,AMER,4,39.28,157.12
2025-05-24,Sports,APAC,1,29.15,29.15
2025-05-24,Gadgets,APAC,13,27.25,354.25
2025-05-24,Apparel,AMER,11,13.67,150.37
2025-05-24,Home,EMEA,3,28.43,85.29
2025-05-24,Gadgets,APAC,10,33.94,339.4
2025-05-24,Home,AMER,7,27.76,194.32
2025-05-24,Food,EMEA,5,36.85,184.25
2025-05-24,Apparel,AMER,22,28.99,637.78
2025-05-24,Apparel,AMER,9,18.32,164.88
2025-05-25,Home,APAC,5,24.1,120.5
2025-05-25,Apparel,EMEA,10,13.96,139.6
2025-05-25,Home,EMEA,28,27.0,756.0
2025-05-25,Food,EMEA,10,26.72,267.2
2025-05-25,Home,AMER,3,29.46,88.38
2025-05-25,Gadgets,EMEA,9,29.13,262.17
2025-05-25,Sports,AMER,1,33.65,33.65
2025-05-25,Food,AMER,5,38.72,193.6
2025-05-25,Apparel,APAC,3,23.0,69.0
2025-05-25,Food,APAC,7,24.21,169.47
2025-05-25,Sports,EMEA,3,28.64,85.92
2025-05-25,Apparel,EMEA,3,19.34,58.02
2025-05-25,Gadgets,APAC,3,27.58,82.74
2025-05-25,Gadgets,EMEA,7,22.48,157.36
2025-05-25,Gadgets,EMEA,22,44.44,977.68
2025-05-25,Sports,AMER,8,32.48,259.84
2025-05-25,Home,AMER,13,24.06,312.78
2025-05-25,Sports,APAC,2,35.66,71.32
2025-05-25,Food,EMEA,3,21.22,63.66
2025-05-25,Food,APAC,3,40.05,120.15
2025-05-26,Sports,EMEA,9,33.1,297.9
2025-05-26,Gadgets,AMER,10,24.45,244.5
2025-05-26,Gadgets,APAC,2,14.67,29.34
2025-05-26,Apparel,EMEA,19,23.39,444.41
2025-05-26,Sports,AMER,14,22.09,309.26
2025-05-26,Gadgets,AMER,10,37.7,377.0
2025-05-26,Sports,EMEA,17,31.3,532.1
2025-05-26,Food,EMEA,5,26.15,130.75
2025-05-26,Sports,AMER,9,28.08,252.72
2025-05-26,Sports,AMER,5,30.66,153.3
2025-05-26,Apparel,APAC,3,26.79,80.37
2025-05-26,Home,APAC,11,31.68,348.48
2025-05-26,Gadgets,AMER,13,31.26,406.38
2025-05-26,Apparel,EMEA,4,35.71,142.84
2025-05-26,Food,AMER,10,20.91,209.1
2025-05-26,Gadgets,AMER,8,17.56,140.48
2025-05-26,Apparel,EMEA,2,19.45,38.9
2025-05-26,Food,EMEA,3,30.93,92.79
2025-05-26,Sports,AMER,14,19.33,270.62
2025-05-26,Food,EMEA,40,28.7,1148.0
2025-05-26,Apparel,AMER,1,34.13,34.13
2025-05-26,Sports,APAC,19,25.79,490.01
2025-05-26,Sports,EMEA,3,39.95,119.85
2025-05-26,Home,EMEA,8,39.33,314.64
2025-05-26,Sports,AMER,4,39.41,157.64
2025-05-26,Apparel,AMER,4,43.95,175.8
2025-05-26,Food,APAC,8,24.08,192.64
2025-05-26,Food,APAC,1,25.03,25.03
2025-05-26,Gadgets,EMEA,1,25.01,25.01
2025-05-26,Apparel,APAC,3,22.81,68.43
2025-05-27,Sports,EMEA,10,40.49,404.9
2025-05-27,Sports,APAC,9,35.78,322.02
2025-05-27,Sports,EMEA,4,12.19,48.76
2025-05-27,Home,APAC,8,36.44,291.52
2025-05-27,Sports,AMER,4,12.16,48.64
2025-05-27,Sports,APAC,1,32.72,32.72
2025-05-27,Gadgets,EMEA,9,37.85,340.65
2025-05-27,Sports,EMEA,33,30.03,990.99
2025-05-27,Sports,EMEA,8,37.76,302.08
2025-05-27,Sports,APAC,1,26.45,26.45
2025-05-27,Gadgets,AMER,12,28.73,344.76
2025-05-27,Home,EMEA,5,34.19,170.95
2025-05-27,Home,APAC,8,25.88,207.04
2025-05-27,Food,EMEA,4,41.78,167.12
2025-05-27,Gadgets,AMER,6,35.09,210.54
2025-05-27,Apparel,EMEA,8,30.24,241.92
2025-05-27,Food,AMER,6,32.93,197.58
2025-05-27,Home,AMER,4,43.24,172.96
2025-05-27,Home,EMEA,3,37.4,112.2
2025-05-27,Gadgets,APAC,5,17.66,88.3
2025-05-27,Sports,EMEA,30,40.67,1220.1
2025-05-27,Food,AMER,17,32.88,558.96
2025-05-27,Home,APAC,2,37.45,74.9
